Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO?eq/kWh (direct),Carbon Intensity gCO?eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023/7/4 11:00,Canada,Qu¨¦bec,CA-QC,2.08,33.21,99.44,98.02,hydroquebec.com,FALSE,
2023/7/4 12:00,Canada,Qu¨¦bec,CA-QC,0.54,30.89,99.85,99.51,hydroquebec.com,FALSE,
2023/7/4 13:00,Canada,Qu¨¦bec,CA-QC,1.26,31.48,99.66,99.04,hydroquebec.com,FALSE,
2023/7/4 14:00,Canada,Qu¨¦bec,CA-QC,0.17,30.02,99.95,99.88,hydroquebec.com,FALSE,
2023/7/4 15:00,Canada,Qu¨¦bec,CA-QC,0.16,29.86,99.96,99.89,hydroquebec.com,FALSE,
2023/7/4 16:00,Canada,Qu¨¦bec,CA-QC,0.15,29.82,99.96,99.9,hydroquebec.com,FALSE,
2023/7/4 17:00,Canada,Qu¨¦bec,CA-QC,0,29.65,100,100,hydroquebec.com,FALSE,
2023/7/4 18:00,Canada,Qu¨¦bec,CA-QC,0.11,29.9,99.97,99.93,hydroquebec.com,FALSE,
2023/7/4 19:00,Canada,Qu¨¦bec,CA-QC,0.06,29.89,99.98,99.96,hydroquebec.com,FALSE,
2023/7/4 20:00,Canada,Qu¨¦bec,CA-QC,0,29.75,100,100,hydroquebec.com,FALSE,
2023/7/4 21:00,Canada,Qu¨¦bec,CA-QC,0,29.58,100,100,hydroquebec.com,FALSE,
2023/7/4 22:00,Canada,Qu¨¦bec,CA-QC,0,29.5,100,100,hydroquebec.com,FALSE,
2023/7/4 23:00,Canada,Qu¨¦bec,CA-QC,0,29.6,100,100,hydroquebec.com,FALSE,
2023/7/5 0:00,Canada,Qu¨¦bec,CA-QC,0,29.76,100,100,hydroquebec.com,FALSE,
2023/7/5 1:00,Canada,Qu¨¦bec,CA-QC,0,29.91,100,100,hydroquebec.com,FALSE,
2023/7/5 2:00,Canada,Qu¨¦bec,CA-QC,0,30.14,100,100,hydroquebec.com,FALSE,
2023/7/5 3:00,Canada,Qu¨¦bec,CA-QC,1.29,32.26,99.69,99.6,hydroquebec.com,FALSE,
2023/7/5 4:00,Canada,Qu¨¦bec,CA-QC,0.4,31.82,99.9,99.76,hydroquebec.com,FALSE,
2023/7/5 5:00,Canada,Qu¨¦bec,CA-QC,0.85,32.67,99.77,99.41,hydroquebec.com,FALSE,
2023/7/5 6:00,Canada,Qu¨¦bec,CA-QC,0.92,32.97,99.75,99.33,hydroquebec.com,FALSE,
2023/7/5 7:00,Canada,Qu¨¦bec,CA-QC,1.47,33.58,99.6,98.75,hydroquebec.com,FALSE,
2023/7/5 8:00,Canada,Qu¨¦bec,CA-QC,4.37,37.05,98.93,98.05,hydroquebec.com,FALSE,
2023/7/5 9:00,Canada,Qu¨¦bec,CA-QC,1.47,33.5,99.61,98.82,hydroquebec.com,FALSE,
2023/7/5 10:00,Canada,Qu¨¦bec,CA-QC,0.68,32.16,99.82,99.43,hydroquebec.com,FALSE,
2023/7/5 11:00,Canada,Qu¨¦bec,CA-QC,0.62,31.47,99.83,99.5,hydroquebec.com,FALSE,
2023/7/5 12:00,Canada,Qu¨¦bec,CA-QC,0.65,31.07,99.83,99.53,hydroquebec.com,FALSE,
2023/7/5 13:00,Canada,Qu¨¦bec,CA-QC,1.55,31.97,99.63,99.53,hydroquebec.com,FALSE,
2023/7/5 14:00,Canada,Qu¨¦bec,CA-QC,4.23,34.98,98.99,98.75,hydroquebec.com,FALSE,
2023/7/5 15:00,Canada,Qu¨¦bec,CA-QC,5.17,35.91,98.76,98.48,hydroquebec.com,FALSE,
2023/7/5 16:00,Canada,Qu¨¦bec,CA-QC,2.1,32.07,99.5,99.38,hydroquebec.com,FALSE,
2023/7/5 17:00,Canada,Qu¨¦bec,CA-QC,4.74,35.23,98.86,98.63,hydroquebec.com,FALSE,
2023/7/5 18:00,Canada,Qu¨¦bec,CA-QC,5.12,35.78,98.77,98.53,hydroquebec.com,FALSE,
2023/7/5 19:00,Canada,Qu¨¦bec,CA-QC,4.77,35.4,98.85,98.59,hydroquebec.com,FALSE,
2023/7/5 20:00,Canada,Qu¨¦bec,CA-QC,5.21,35.92,98.75,98.51,hydroquebec.com,FALSE,
2023/7/5 21:00,Canada,Qu¨¦bec,CA-QC,2.98,33.17,99.28,99.15,hydroquebec.com,FALSE,
2023/7/5 22:00,Canada,Qu¨¦bec,CA-QC,3.96,34.4,99.05,98.87,hydroquebec.com,FALSE,
2023/7/5 23:00,Canada,Qu¨¦bec,CA-QC,4.62,35.26,98.89,98.68,hydroquebec.com,FALSE,
2023/7/6 0:00,Canada,Qu¨¦bec,CA-QC,4.61,35.25,98.89,98.68,hydroquebec.com,FALSE,
2023/7/6 1:00,Canada,Qu¨¦bec,CA-QC,0.23,29.98,99.94,99.93,hydroquebec.com,FALSE,
2023/7/6 2:00,Canada,Qu¨¦bec,CA-QC,1.27,31.2,99.68,99.3,hydroquebec.com,FALSE,
2023/7/6 3:00,Canada,Qu¨¦bec,CA-QC,2.58,32.9,99.33,98.49,hydroquebec.com,FALSE,
2023/7/6 4:00,Canada,Qu¨¦bec,CA-QC,2.33,32.87,99.39,98.44,hydroquebec.com,FALSE,
2023/7/6 5:00,Canada,Qu¨¦bec,CA-QC,1.54,32.31,99.58,98.92,hydroquebec.com,FALSE,
2023/7/6 6:00,Canada,Qu¨¦bec,CA-QC,2.07,33.21,99.44,98.53,hydroquebec.com,FALSE,
2023/7/6 7:00,Canada,Qu¨¦bec,CA-QC,2.75,34.03,99.26,97.86,hydroquebec.com,FALSE,
2023/7/6 8:00,Canada,Qu¨¦bec,CA-QC,3.08,34.38,99.17,97.53,hydroquebec.com,FALSE,
2023/7/6 9:00,Canada,Qu¨¦bec,CA-QC,1.87,33.01,99.5,98.47,hydroquebec.com,FALSE,
2023/7/6 10:00,Canada,Qu¨¦bec,CA-QC,2.06,32.93,99.44,98.36,hydroquebec.com,FALSE,
2023/7/6 11:00,Canada,Qu¨¦bec,CA-QC,1.72,32.07,99.54,98.64,hydroquebec.com,FALSE,
2023/7/6 12:00,Canada,Qu¨¦bec,CA-QC,1.96,32.12,99.5,98.95,hydroquebec.com,FALSE,
2023/7/6 13:00,Canada,Qu¨¦bec,CA-QC,1.36,31.27,99.67,99.48,hydroquebec.com,FALSE,
2023/7/6 14:00,Canada,Qu¨¦bec,CA-QC,2.67,32.68,99.35,99.08,hydroquebec.com,FALSE,
2023/7/6 15:00,Canada,Qu¨¦bec,CA-QC,4.14,34.44,98.99,98.38,hydroquebec.com,FALSE,
2023/7/6 16:00,Canada,Qu¨¦bec,CA-QC,4.33,34.58,98.94,98.38,hydroquebec.com,FALSE,
2023/7/6 17:00,Canada,Qu¨¦bec,CA-QC,3.09,33.09,99.25,98.88,hydroquebec.com,FALSE,
2023/7/6 18:00,Canada,Qu¨¦bec,CA-QC,4.31,34.63,98.94,98.16,hydroquebec.com,FALSE,
2023/7/6 19:00,Canada,Qu¨¦bec,CA-QC,5.09,35.71,98.75,97.81,hydroquebec.com,FALSE,
2023/7/6 20:00,Canada,Qu¨¦bec,CA-QC,4.2,34.73,98.96,98.12,hydroquebec.com,FALSE,
2023/7/6 21:00,Canada,Qu¨¦bec,CA-QC,4.82,35.29,98.78,97.74,hydroquebec.com,FALSE,
2023/7/6 22:00,Canada,Qu¨¦bec,CA-QC,4.77,35.24,98.8,97.84,hydroquebec.com,FALSE,
2023/7/6 23:00,Canada,Qu¨¦bec,CA-QC,5.66,36.3,98.58,97.3,hydroquebec.com,FALSE,
2023/7/7 0:00,Canada,Qu¨¦bec,CA-QC,3.13,33.32,99.18,98.11,hydroquebec.com,FALSE,
2023/7/7 1:00,Canada,Qu¨¦bec,CA-QC,3.19,33.49,99.16,97.97,hydroquebec.com,FALSE,
2023/7/7 2:00,Canada,Qu¨¦bec,CA-QC,3.24,33.87,99.13,97.86,hydroquebec.com,FALSE,
2023/7/7 3:00,Canada,Qu¨¦bec,CA-QC,3.28,34.22,99.11,97.78,hydroquebec.com,FALSE,
2023/7/7 4:00,Canada,Qu¨¦bec,CA-QC,1.81,32.72,99.51,98.58,hydroquebec.com,FALSE,
2023/7/7 5:00,Canada,Qu¨¦bec,CA-QC,2.31,33.57,99.38,98.1,hydroquebec.com,FALSE,
2023/7/7 6:00,Canada,Qu¨¦bec,CA-QC,3.92,35.51,98.94,96.73,hydroquebec.com,FALSE,
2023/7/7 7:00,Canada,Qu¨¦bec,CA-QC,4.09,35.83,98.89,96.31,hydroquebec.com,FALSE,
2023/7/7 8:00,Canada,Qu¨¦bec,CA-QC,2.18,33.77,99.41,97.73,hydroquebec.com,FALSE,
2023/7/7 9:00,Canada,Qu¨¦bec,CA-QC,3.28,34.74,99.11,96.32,hydroquebec.com,FALSE,
2023/7/7 10:00,Canada,Qu¨¦bec,CA-QC,1.68,32.88,99.55,98.19,hydroquebec.com,FALSE,
2023/7/7 11:00,Canada,Qu¨¦bec,CA-QC,1.81,32.48,99.51,98.07,hydroquebec.com,FALSE,
2023/7/7 12:00,Canada,Qu¨¦bec,CA-QC,1.65,32.08,99.55,98.43,hydroquebec.com,FALSE,
2023/7/7 13:00,Canada,Qu¨¦bec,CA-QC,1.64,31.96,99.56,98.54,hydroquebec.com,FALSE,
2023/7/7 14:00,Canada,Qu¨¦bec,CA-QC,0.72,30.79,99.8,99.38,hydroquebec.com,FALSE,
2023/7/7 15:00,Canada,Qu¨¦bec,CA-QC,0.56,30.5,99.85,99.54,hydroquebec.com,FALSE,
2023/7/7 16:00,Canada,Qu¨¦bec,CA-QC,1.7,31.68,99.54,98.6,hydroquebec.com,FALSE,
2023/7/7 17:00,Canada,Qu¨¦bec,CA-QC,1.87,31.8,99.49,98.58,hydroquebec.com,FALSE,
2023/7/7 18:00,Canada,Qu¨¦bec,CA-QC,1.95,31.95,99.47,98.57,hydroquebec.com,FALSE,
2023/7/7 19:00,Canada,Qu¨¦bec,CA-QC,1.99,32.13,99.46,98.54,hydroquebec.com,FALSE,
2023/7/7 20:00,Canada,Qu¨¦bec,CA-QC,3.17,33.63,99.18,98.21,hydroquebec.com,FALSE,
2023/7/7 21:00,Canada,Qu¨¦bec,CA-QC,2.35,32.76,99.43,99.32,hydroquebec.com,FALSE,
2023/7/7 22:00,Canada,Qu¨¦bec,CA-QC,3.83,34.48,99.01,97.92,hydroquebec.com,FALSE,
2023/7/7 23:00,Canada,Qu¨¦bec,CA-QC,5.06,36.08,98.71,97.44,hydroquebec.com,FALSE,
2023/7/8 0:00,Canada,Qu¨¦bec,CA-QC,3.52,34.26,99.05,97.57,hydroquebec.com,FALSE,
2023/7/8 1:00,Canada,Qu¨¦bec,CA-QC,1.75,32.27,99.53,98.79,hydroquebec.com,FALSE,
2023/7/8 2:00,Canada,Qu¨¦bec,CA-QC,2.97,33.71,99.2,97.76,hydroquebec.com,FALSE,
2023/7/8 3:00,Canada,Qu¨¦bec,CA-QC,4.67,35.98,98.74,96.17,hydroquebec.com,FALSE,
2023/7/8 4:00,Canada,Qu¨¦bec,CA-QC,4.67,36.34,98.74,95.78,hydroquebec.com,FALSE,
2023/7/8 5:00,Canada,Qu¨¦bec,CA-QC,4.56,36.45,98.77,95.58,hydroquebec.com,FALSE,
2023/7/8 6:00,Canada,Qu¨¦bec,CA-QC,4.19,36.09,98.87,95.32,hydroquebec.com,FALSE,
2023/7/8 7:00,Canada,Qu¨¦bec,CA-QC,3.67,35.67,99.01,95.21,hydroquebec.com,FALSE,
2023/7/8 8:00,Canada,Qu¨¦bec,CA-QC,3.77,35.89,98.98,94.71,hydroquebec.com,FALSE,
2023/7/8 9:00,Canada,Qu¨¦bec,CA-QC,3.53,35.61,99.05,94.88,hydroquebec.com,FALSE,
2023/7/8 10:00,Canada,Qu¨¦bec,CA-QC,3.71,35.7,99,94.75,hydroquebec.com,FALSE,
2023/7/8 11:00,Canada,Qu¨¦bec,CA-QC,2.96,34.69,99.2,96.06,hydroquebec.com,FALSE,
2023/7/8 12:00,Canada,Qu¨¦bec,CA-QC,2.48,33.64,99.33,96.84,hydroquebec.com,FALSE,
2023/7/8 13:00,Canada,Qu¨¦bec,CA-QC,1.98,32.77,99.46,97.6,hydroquebec.com,FALSE,
2023/7/8 14:00,Canada,Qu¨¦bec,CA-QC,2.79,33.42,99.25,96.83,hydroquebec.com,FALSE,
2023/7/8 15:00,Canada,Qu¨¦bec,CA-QC,3.34,34,99.1,96.73,hydroquebec.com,FALSE,
2023/7/8 16:00,Canada,Qu¨¦bec,CA-QC,3.37,34.09,99.09,97.07,hydroquebec.com,FALSE,
2023/7/8 17:00,Canada,Qu¨¦bec,CA-QC,2.56,33.29,99.31,97.86,hydroquebec.com,FALSE,
2023/7/8 18:00,Canada,Qu¨¦bec,CA-QC,2.19,32.94,99.41,98.21,hydroquebec.com,FALSE,
2023/7/8 19:00,Canada,Qu¨¦bec,CA-QC,1.16,31.68,99.69,99.06,hydroquebec.com,FALSE,
2023/7/8 20:00,Canada,Qu¨¦bec,CA-QC,1.1,31.38,99.7,99.07,hydroquebec.com,FALSE,
2023/7/8 21:00,Canada,Qu¨¦bec,CA-QC,2.01,32.19,99.46,98.27,hydroquebec.com,FALSE,
2023/7/8 22:00,Canada,Qu¨¦bec,CA-QC,2.52,32.7,99.32,97.83,hydroquebec.com,FALSE,
2023/7/8 23:00,Canada,Qu¨¦bec,CA-QC,2.6,32.9,99.3,97.56,hydroquebec.com,FALSE,
2023/7/9 0:00,Canada,Qu¨¦bec,CA-QC,2.98,33.62,99.19,97.37,hydroquebec.com,FALSE,
2023/7/9 1:00,Canada,Qu¨¦bec,CA-QC,2.9,33.62,99.22,97.38,hydroquebec.com,FALSE,
2023/7/9 2:00,Canada,Qu¨¦bec,CA-QC,2.43,33.33,99.34,97.91,hydroquebec.com,FALSE,
2023/7/9 3:00,Canada,Qu¨¦bec,CA-QC,3.34,34.54,99.1,96.71,hydroquebec.com,FALSE,
2023/7/9 4:00,Canada,Qu¨¦bec,CA-QC,4.35,35.85,98.82,95.2,hydroquebec.com,FALSE,
2023/7/9 5:00,Canada,Qu¨¦bec,CA-QC,9.09,41.89,97.68,93.49,hydroquebec.com,FALSE,
2023/7/9 6:00,Canada,Qu¨¦bec,CA-QC,9,41.82,97.74,92.8,hydroquebec.com,FALSE,
2023/7/9 7:00,Canada,Qu¨¦bec,CA-QC,9.1,42.13,97.74,92.85,hydroquebec.com,FALSE,
2023/7/9 8:00,Canada,Qu¨¦bec,CA-QC,8.84,41.99,97.81,92.63,hydroquebec.com,FALSE,
2023/7/9 9:00,Canada,Qu¨¦bec,CA-QC,8.52,41.79,97.9,92.69,hydroquebec.com,FALSE,
2023/7/9 10:00,Canada,Qu¨¦bec,CA-QC,8.32,41.6,97.96,92.64,hydroquebec.com,FALSE,
2023/7/9 11:00,Canada,Qu¨¦bec,CA-QC,7.96,41.02,98.04,93.41,hydroquebec.com,FALSE,
2023/7/9 12:00,Canada,Qu¨¦bec,CA-QC,7.57,40.31,98.14,94.76,hydroquebec.com,FALSE,
2023/7/9 13:00,Canada,Qu¨¦bec,CA-QC,9.02,41.65,97.77,94.49,hydroquebec.com,FALSE,
2023/7/9 14:00,Canada,Qu¨¦bec,CA-QC,6.84,38.83,98.29,95.98,hydroquebec.com,FALSE,
2023/7/9 15:00,Canada,Qu¨¦bec,CA-QC,2.52,33.42,99.32,97.5,hydroquebec.com,FALSE,
2023/7/9 16:00,Canada,Qu¨¦bec,CA-QC,1.05,31.62,99.72,98.97,hydroquebec.com,FALSE,
2023/7/9 17:00,Canada,Qu¨¦bec,CA-QC,2.65,33.29,99.28,97.5,hydroquebec.com,FALSE,
2023/7/9 18:00,Canada,Qu¨¦bec,CA-QC,2.75,33.53,99.26,97.49,hydroquebec.com,FALSE,
2023/7/9 19:00,Canada,Qu¨¦bec,CA-QC,2.71,33.49,99.27,97.61,hydroquebec.com,FALSE,
2023/7/9 20:00,Canada,Qu¨¦bec,CA-QC,3.11,33.83,99.16,97.39,hydroquebec.com,FALSE,
2023/7/9 21:00,Canada,Qu¨¦bec,CA-QC,1.47,31.91,99.6,98.75,hydroquebec.com,FALSE,
2023/7/9 22:00,Canada,Qu¨¦bec,CA-QC,1.36,31.7,99.63,98.9,hydroquebec.com,FALSE,
2023/7/9 23:00,Canada,Qu¨¦bec,CA-QC,1.97,32.45,99.47,98.46,hydroquebec.com,FALSE,
2023/7/10 0:00,Canada,Qu¨¦bec,CA-QC,1.54,32,99.58,98.82,hydroquebec.com,FALSE,
2023/7/10 1:00,Canada,Qu¨¦bec,CA-QC,2.1,32.68,99.43,98.32,hydroquebec.com,FALSE,
2023/7/10 2:00,Canada,Qu¨¦bec,CA-QC,3.56,34.62,99.04,97.11,hydroquebec.com,FALSE,
2023/7/10 3:00,Canada,Qu¨¦bec,CA-QC,8.75,41.23,97.79,95.07,hydroquebec.com,FALSE,
2023/7/10 4:00,Canada,Qu¨¦bec,CA-QC,8.81,41.65,97.77,94.77,hydroquebec.com,FALSE,
2023/7/10 5:00,Canada,Qu¨¦bec,CA-QC,10.24,43.51,97.43,93.92,hydroquebec.com,FALSE,
2023/7/10 6:00,Canada,Qu¨¦bec,CA-QC,10.01,43.35,97.5,93.7,hydroquebec.com,FALSE,
2023/7/10 7:00,Canada,Qu¨¦bec,CA-QC,9.89,43.17,97.53,93.21,hydroquebec.com,FALSE,
2023/7/10 8:00,Canada,Qu¨¦bec,CA-QC,9.41,42.65,97.66,93.65,hydroquebec.com,FALSE,
2023/7/10 9:00,Canada,Qu¨¦bec,CA-QC,9,42.06,97.76,94.2,hydroquebec.com,FALSE,
2023/7/10 10:00,Canada,Qu¨¦bec,CA-QC,7.16,39.54,98.22,95.36,hydroquebec.com,FALSE,
2023/7/10 11:00,Canada,Qu¨¦bec,CA-QC,6.1,37.92,98.49,96.6,hydroquebec.com,FALSE,
2023/7/10 12:00,Canada,Qu¨¦bec,CA-QC,0.81,31.4,99.79,99.22,hydroquebec.com,FALSE,
2023/7/10 13:00,Canada,Qu¨¦bec,CA-QC,1.29,31.66,99.65,98.66,hydroquebec.com,FALSE,
2023/7/10 14:00,Canada,Qu¨¦bec,CA-QC,1.04,31.36,99.72,99.14,hydroquebec.com,FALSE,
2023/7/10 15:00,Canada,Qu¨¦bec,CA-QC,0.78,31,99.79,99.39,hydroquebec.com,FALSE,
2023/7/10 16:00,Canada,Qu¨¦bec,CA-QC,0.74,30.89,99.8,99.41,hydroquebec.com,FALSE,
2023/7/10 17:00,Canada,Qu¨¦bec,CA-QC,0,29.93,100,100,hydroquebec.com,FALSE,
2023/7/10 18:00,Canada,Qu¨¦bec,CA-QC,0,29.76,100,100,hydroquebec.com,FALSE,
2023/7/10 19:00,Canada,Qu¨¦bec,CA-QC,0,29.65,100,100,hydroquebec.com,FALSE,
2023/7/10 20:00,Canada,Qu¨¦bec,CA-QC,0,29.49,100,100,hydroquebec.com,FALSE,
2023/7/10 21:00,Canada,Qu¨¦bec,CA-QC,0,29.28,100,100,hydroquebec.com,FALSE,
2023/7/10 22:00,Canada,Qu¨¦bec,CA-QC,1.18,30.63,99.71,99.64,hydroquebec.com,FALSE,
2023/7/10 23:00,Canada,Qu¨¦bec,CA-QC,0.05,29.31,99.99,99.98,hydroquebec.com,FALSE,
2023/7/11 0:00,Canada,Qu¨¦bec,CA-QC,0,29.37,100,100,hydroquebec.com,FALSE,
2023/7/11 1:00,Canada,Qu¨¦bec,CA-QC,0.66,30.25,99.82,99.52,hydroquebec.com,FALSE,
2023/7/11 2:00,Canada,Qu¨¦bec,CA-QC,1.67,31.59,99.55,98.72,hydroquebec.com,FALSE,
2023/7/11 3:00,Canada,Qu¨¦bec,CA-QC,6.54,37.69,98.36,96.59,hydroquebec.com,FALSE,
2023/7/11 4:00,Canada,Qu¨¦bec,CA-QC,8.08,39.81,97.99,95.6,hydroquebec.com,FALSE,
2023/7/11 5:00,Canada,Qu¨¦bec,CA-QC,8.03,39.92,98,95.44,hydroquebec.com,FALSE,
2023/7/11 6:00,Canada,Qu¨¦bec,CA-QC,7.17,38.86,98.23,95.34,hydroquebec.com,FALSE,
2023/7/11 7:00,Canada,Qu¨¦bec,CA-QC,7.11,38.86,98.25,95.34,hydroquebec.com,FALSE,
2023/7/11 8:00,Canada,Qu¨¦bec,CA-QC,7.21,39.21,98.23,95.23,hydroquebec.com,FALSE,
2023/7/11 9:00,Canada,Qu¨¦bec,CA-QC,7.04,38.78,98.27,95.42,hydroquebec.com,FALSE,
2023/7/11 10:00,Canada,Qu¨¦bec,CA-QC,6.83,38.31,98.33,96.2,hydroquebec.com,FALSE,
2023/7/11 11:00,Canada,Qu¨¦bec,CA-QC,6.14,37.37,98.52,97.53,hydroquebec.com,FALSE,
2023/7/11 12:00,Canada,Qu¨¦bec,CA-QC,4.85,35.34,98.83,98.06,hydroquebec.com,FALSE,
2023/7/11 13:00,Canada,Qu¨¦bec,CA-QC,4.72,34.85,98.86,98.13,hydroquebec.com,FALSE,
2023/7/11 14:00,Canada,Qu¨¦bec,CA-QC,1.89,31.19,99.53,99.08,hydroquebec.com,FALSE,
2023/7/11 15:00,Canada,Qu¨¦bec,CA-QC,1.78,30.91,99.56,99.11,hydroquebec.com,FALSE,
2023/7/11 16:00,Canada,Qu¨¦bec,CA-QC,3.27,32.51,99.16,97.89,hydroquebec.com,FALSE,
2023/7/11 17:00,Canada,Qu¨¦bec,CA-QC,1.4,30.33,99.62,98.87,hydroquebec.com,FALSE,
2023/7/11 18:00,Canada,Qu¨¦bec,CA-QC,0,28.69,100,100,hydroquebec.com,FALSE,
2023/7/11 19:00,Canada,Qu¨¦bec,CA-QC,0.23,28.96,99.94,99.93,hydroquebec.com,FALSE,
2023/7/11 20:00,Canada,Qu¨¦bec,CA-QC,0.25,29.07,99.94,99.93,hydroquebec.com,FALSE,
2023/7/11 21:00,Canada,Qu¨¦bec,CA-QC,0,28.82,100,100,hydroquebec.com,FALSE,
2023/7/11 22:00,Canada,Qu¨¦bec,CA-QC,0,28.86,100,100,hydroquebec.com,FALSE,
2023/7/11 23:00,Canada,Qu¨¦bec,CA-QC,0,29.26,100,100,hydroquebec.com,FALSE,
2023/7/12 0:00,Canada,Qu¨¦bec,CA-QC,0,29.39,100,100,hydroquebec.com,FALSE,
2023/7/12 1:00,Canada,Qu¨¦bec,CA-QC,0.71,30.07,99.81,99.41,hydroquebec.com,FALSE,
2023/7/12 2:00,Canada,Qu¨¦bec,CA-QC,2.51,32.6,99.32,98.03,hydroquebec.com,FALSE,
2023/7/12 3:00,Canada,Qu¨¦bec,CA-QC,7.47,39.19,98.11,96.07,hydroquebec.com,FALSE,
2023/7/12 4:00,Canada,Qu¨¦bec,CA-QC,8.93,41.52,97.77,95.31,hydroquebec.com,FALSE,
2023/7/12 5:00,Canada,Qu¨¦bec,CA-QC,8.47,41.22,97.9,95.12,hydroquebec.com,FALSE,
2023/7/12 6:00,Canada,Qu¨¦bec,CA-QC,7.83,40.62,98.07,95.01,hydroquebec.com,FALSE,
2023/7/12 7:00,Canada,Qu¨¦bec,CA-QC,7.64,40.51,98.12,94.92,hydroquebec.com,FALSE,
2023/7/12 8:00,Canada,Qu¨¦bec,CA-QC,7.69,40.53,98.11,94.89,hydroquebec.com,FALSE,
2023/7/12 9:00,Canada,Qu¨¦bec,CA-QC,8.01,40.77,98.03,94.91,hydroquebec.com,FALSE,
2023/7/12 10:00,Canada,Qu¨¦bec,CA-QC,8.15,40.69,97.99,95,hydroquebec.com,FALSE,
2023/7/12 11:00,Canada,Qu¨¦bec,CA-QC,8.02,40.2,98.02,95.31,hydroquebec.com,FALSE,
2023/7/12 12:00,Canada,Qu¨¦bec,CA-QC,6.57,38.16,98.37,96.07,hydroquebec.com,FALSE,
2023/7/12 13:00,Canada,Qu¨¦bec,CA-QC,2.13,32.59,99.43,97.6,hydroquebec.com,FALSE,
2023/7/12 14:00,Canada,Qu¨¦bec,CA-QC,1.53,31.75,99.59,98.3,hydroquebec.com,FALSE,
2023/7/12 15:00,Canada,Qu¨¦bec,CA-QC,1.39,31.45,99.62,98.46,hydroquebec.com,FALSE,
2023/7/12 16:00,Canada,Qu¨¦bec,CA-QC,0.55,30.5,99.85,99.44,hydroquebec.com,FALSE,
2023/7/12 17:00,Canada,Qu¨¦bec,CA-QC,1.88,31.93,99.49,98.12,hydroquebec.com,FALSE,
2023/7/12 18:00,Canada,Qu¨¦bec,CA-QC,2.23,32.37,99.4,97.98,hydroquebec.com,FALSE,
2023/7/12 19:00,Canada,Qu¨¦bec,CA-QC,1.55,31.54,99.58,98.69,hydroquebec.com,FALSE,
2023/7/12 20:00,Canada,Qu¨¦bec,CA-QC,1.46,31.31,99.6,98.8,hydroquebec.com,FALSE,
2023/7/12 21:00,Canada,Qu¨¦bec,CA-QC,0.18,29.72,99.95,99.85,hydroquebec.com,FALSE,
2023/7/12 22:00,Canada,Qu¨¦bec,CA-QC,0.03,29.52,99.99,99.98,hydroquebec.com,FALSE,
2023/7/12 23:00,Canada,Qu¨¦bec,CA-QC,1.23,31.11,99.67,98.97,hydroquebec.com,FALSE,
2023/7/13 0:00,Canada,Qu¨¦bec,CA-QC,1.17,31.24,99.68,98.98,hydroquebec.com,FALSE,
2023/7/13 1:00,Canada,Qu¨¦bec,CA-QC,1.19,31.41,99.68,98.91,hydroquebec.com,FALSE,
2023/7/13 2:00,Canada,Qu¨¦bec,CA-QC,2.19,32.86,99.41,97.99,hydroquebec.com,FALSE,
2023/7/13 3:00,Canada,Qu¨¦bec,CA-QC,6.83,39.05,98.3,96.32,hydroquebec.com,FALSE,
2023/7/13 4:00,Canada,Qu¨¦bec,CA-QC,1.57,33.33,99.58,98.28,hydroquebec.com,FALSE,
2023/7/13 5:00,Canada,Qu¨¦bec,CA-QC,0.54,32.39,99.85,99.07,hydroquebec.com,FALSE,
2023/7/13 6:00,Canada,Qu¨¦bec,CA-QC,0.87,32.8,99.77,98.16,hydroquebec.com,FALSE,
2023/7/13 7:00,Canada,Qu¨¦bec,CA-QC,0.79,32.66,99.79,97.3,hydroquebec.com,FALSE,
2023/7/13 8:00,Canada,Qu¨¦bec,CA-QC,0.89,32.84,99.77,97.21,hydroquebec.com,FALSE,
2023/7/13 9:00,Canada,Qu¨¦bec,CA-QC,0.63,32.36,99.83,97.42,hydroquebec.com,FALSE,
2023/7/13 10:00,Canada,Qu¨¦bec,CA-QC,0.41,32.06,99.89,98.75,hydroquebec.com,FALSE,
2023/7/13 11:00,Canada,Qu¨¦bec,CA-QC,0.07,31.31,99.98,99.86,hydroquebec.com,FALSE,
2023/7/13 12:00,Canada,Qu¨¦bec,CA-QC,0.5,31.2,99.86,99.2,hydroquebec.com,FALSE,
2023/7/13 13:00,Canada,Qu¨¦bec,CA-QC,0.04,30.56,99.99,99.95,hydroquebec.com,FALSE,
2023/7/13 14:00,Canada,Qu¨¦bec,CA-QC,0.05,30.44,99.99,99.92,hydroquebec.com,FALSE,
2023/7/13 15:00,Canada,Qu¨¦bec,CA-QC,0.99,31.28,99.73,98.68,hydroquebec.com,FALSE,
2023/7/13 16:00,Canada,Qu¨¦bec,CA-QC,1.24,31.62,99.66,98.64,hydroquebec.com,FALSE,
2023/7/13 17:00,Canada,Qu¨¦bec,CA-QC,0.6,30.82,99.84,99.43,hydroquebec.com,FALSE,
2023/7/13 18:00,Canada,Qu¨¦bec,CA-QC,2.8,33.6,99.24,98.84,hydroquebec.com,FALSE,
2023/7/13 19:00,Canada,Qu¨¦bec,CA-QC,4.02,35.1,98.91,98.61,hydroquebec.com,FALSE,
2023/7/13 20:00,Canada,Qu¨¦bec,CA-QC,2.09,32.34,99.44,98.92,hydroquebec.com,FALSE,
